zip_code,city,admin1,admin2
"24469","New Hope","Virginia","Augusta"
"24476","Steeles Tavern","Virginia","Augusta"
"24477","Stuarts Draft","Virginia","Augusta"
"24479","Swoope","Virginia","Augusta"
"24482","Verona","Virginia","Augusta"
"24485","West Augusta","Virginia","Augusta"
"24486","Weyers Cave","Virginia","Augusta"
"24412","Bacova","Virginia","Bath"
"24445","Hot Springs","Virginia","Bath"
"24460","Millboro","Virginia","Bath"
"24484","Warm Springs","Virginia","Bath"
"24487","Williamsville","Virginia","Bath"
"24095","Goodview","Virginia","Bedford"
"24101","Hardy","Virginia","Bedford"
"24104","Huddleston","Virginia","Bedford"
"24121","Moneta","Virginia","Bedford"
"24122","Montvale","Virginia","Bedford"
"24174","Thaxton","Virginia","Bedford"
"24178","Villamont","Virginia","Bedford"
"24523","Bedford","Virginia","Bedford"
"24526","Big Island","Virginia","Bedford"
"24536","Coleman Falls","Virginia","Bedford"
"24551","Forest","Virginia","Bedford"
"24556","Goode","Virginia","Bedford"
"24570","Lowry","Virginia","Bedford"
"24314","Bastian","Virginia","Bland"
"24315","Bland","Virginia","Bland"
"24318","Ceres","Virginia","Bland"
"24366","Rocky Gap","Virginia","Bland"
"24019","Roanoke","Virginia","Botetourt"
"24050","Roanoke","Virginia","Botetourt"
"24064","Blue Ridge","Virginia","Botetourt"
"24066","Buchanan","Virginia","Botetourt"
"24077","Cloverdale","Virginia","Botetourt"
"24083","Daleville","Virginia","Botetourt"
"24085","Eagle Rock","Virginia","Botetourt"
"24090","Fincastle","Virginia","Botetourt"
"24130","Oriskany","Virginia","Botetourt"
"24175","Troutville","Virginia","Botetourt"
"24438","Glen Wilton","Virginia","Botetourt"
"23821","Alberta","Virginia","Brunswick"
"23843","Dolphin","Virginia","Brunswick"
"23845","Ebony","Virginia","Brunswick"
"23856","Freeman","Virginia","Brunswick"
"23857","Gasburg","Virginia","Brunswick"
"23868","Lawrenceville","Virginia","Brunswick"
"23873","Meredithville","Virginia","Brunswick"
"23876","Rawlings","Virginia","Brunswick"
"23887","Valentines","Virginia","Brunswick"
"23889","Warfield","Virginia","Brunswick"
"23893","White Plains","Virginia","Brunswick"
"23920","Brodnax","Virginia","Brunswick"
"24239","Davenport","Virginia","Buchanan"
"24603","Big Rock","Virginia","Buchanan"
"24614","Grundy","Virginia","Buchanan"
"24620","Hurley","Virginia","Buchanan"
"24624","Keen Mountain","Virginia","Buchanan"
"24627","Mavisdale","Virginia","Buchanan"
"24628","Maxie","Virginia","Buchanan"
"24631","Oakwood","Virginia","Buchanan"
"24634","Pilgrims Knob","Virginia","Buchanan"
"24639","Raven","Virginia","Buchanan"
"24646","Rowe","Virginia","Buchanan"
"24647","Shortt Gap","Virginia","Buchanan"
"24656","Vansant","Virginia","Buchanan"
"24657","Whitewood","Virginia","Buchanan"
"24658","Wolford","Virginia","Buchanan"
"23004","Arvonia","Virginia","Buckingham"
"23123","New Canton","Virginia","Buckingham"
"23921","Buckingham","Virginia","Buckingham"
"23936","Dillwyn","Virginia","Buckingham"
"24513","Lynchburg","Virginia","Campbell"
"24517","Altavista","Virginia","Campbell"
"24528","Brookneal","Virginia","Campbell"
"24538","Concord","Virginia","Campbell"
"24550","Evington","Virginia","Campbell"
"24554","Gladys","Virginia","Campbell"
"24569","Long Island","Virginia","Campbell"
"24571","Lynch Station","Virginia","Campbell"
"24576","Naruna","Virginia","Campbell"
"24588","Rustburg","Virginia","Campbell"
"22427","Bowling Green","Virginia","Caroline"
"22428","Bowling Green","Virginia","Caroline"
"22446","Corbin","Virginia","Caroline"
"22501","Ladysmith","Virginia","Caroline"
"22514","Milford","Virginia","Caroline"
"22535","Port Royal","Virginia","Caroline"
"22538","Rappahannock Academy","Virginia","Caroline"
"22546","Ruther Glen","Virginia","Caroline"
"22552","Sparta","Virginia","Caroline"
"22580","Woodford","Virginia","Caroline"
"24317","Cana","Virginia","Carroll"
"24325","Dugspur","Virginia","Carroll"
"24328","Fancy Gap","Virginia","Carroll"
"24343","Hillsville","Virginia","Carroll"
"24351","Lambsburg","Virginia","Carroll"
"24352","Laurel Fork","Virginia","Carroll"
"24381","Woodlawn","Virginia","Carroll"
"23030","Charles City","Virginia","Charles City"
"23147","Ruthville","Virginia","Charles City"
"23923","Charlotte Court House","Virginia","Charlotte"
"23934","Cullen","Virginia","Charlotte"
"23937","Drakes Branch","Virginia","Charlotte"
"23947","Keysville","Virginia","Charlotte"
"23959","Phenix","Virginia","Charlotte"
"23962","Randolph","Virginia","Charlotte"
"23963","Red House","Virginia","Charlotte"
"23964","Red Oak","Virginia","Charlotte"
"23967","Saxe","Virginia","Charlotte"
"23976","Wylliesburg","Virginia","Charlotte"
"23112","Midlothian","Virginia","Chesterfield"
"23113","Midlothian","Virginia","Chesterfield"
"23114","Midlothian","Virginia","Chesterfield"
"23120","Moseley","Virginia","Chesterfield"
"23234","Richmond","Virginia","Chesterfield"
"23235","Richmond","Virginia","Chesterfield"
"23236","Richmond","Virginia","Chesterfield"
"23237","Richmond","Virginia","Chesterfield"
"23297","Richmond","Virginia","Chesterfield"
"23831","Chester","Virginia","Chesterfield"
